is_canceled,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,assigned_room_type,required_car_parking_spaces
0,October,1,3,3,0,0,BB,GBR,C,0
0,October,1,3,1,0,0,BB,GBR,A,1
0,October,1,1,2,0,0,BB,PRT,G,0
0,October,1,4,2,0,0,BB,PRT,A,0
0,October,1,4,2,0,0,BB,GBR,E,0
0,October,1,0,2,0,0,BB,PRT,E,0
0,October,1,5,2,0,0,BB,NLD,D,1
0,October,1,3,2,0,0,BB,GBR,D,0
0,October,1,5,2,0,0,BB,GBR,G,1
0,October,1,3,2,0,0,BB,GBR,A,0
0,October,1,3,2,0,0,BB,GBR,A,0
0,October,1,3,2,0,0,BB,GBR,D,1
0,October,2,3,2,0,0,BB,BEL,D,0
0,October,2,5,2,0,0,BB,GBR,E,0
0,October,2,5,2,1,0,BB,GBR,E,0
0,October,2,3,2,0,0,BB,GBR,C,0
0,October,2,4,2,0,0,BB,GBR,A,0
0,October,2,4,2,0,0,BB,GBR,A,0
0,October,1,0,1,0,0,BB,PRT,D,0
0,October,2,4,2,0,0,BB,GBR,E,0
0,October,2,3,2,0,0,BB,GBR,D,1
0,October,2,4,2,0,0,BB,GBR,C,0
0,October,2,4,2,0,0,BB,GBR,E,0
0,October,1,0,1,0,0,BB,PRT,D,1
0,October,4,10,2,0,0,BB,GBR,D,0
0,October,0,0,1,0,0,BB,PRT,D,0
0,October,0,0,1,0,0,BB,PRT,D,0
0,October,2,6,2,0,0,BB,GBR,A,0
0,October,2,6,2,0,0,BB,GBR,E,0
0,October,2,5,2,0,0,BB,GBR,D,0
0,October,2,5,2,0,0,BB,GBR,A,0
0,October,2,5,2,0,0,BB,GBR,D,0
0,October,2,5,2,0,0,BB,IRL,E,0
0,October,2,5,2,0,0,BB,GBR,A,0
0,October,2,5,2,0,0,BB,GBR,G,0
0,October,2,5,2,0,0,BB,GBR,G,0
0,October,2,5,2,0,0,BB,GBR,C,0
0,October,2,6,2,0,0,BB,MAR,D,1
0,October,1,1,2,0,0,BB,PRT,D,0
0,October,2,6,2,0,0,BB,GBR,A,0
0,October,1,1,2,0,0,BB,PRT,D,0
0,October,0,1,1,0,0,BB,PRT,E,0
0,October,0,1,1,0,0,BB,PRT,E,1
0,October,4,10,2,0,0,HB,DEU,D,0
0,October,0,1,2,0,0,BB,GBR,D,0
0,October,1,1,1,0,0,BB,PRT,D,0
0,October,2,5,2,0,0,BB,GBR,H,0
0,October,0,1,2,0,0,BB,PRT,D,1
0,October,2,5,2,0,0,HB,BEL,E,1
0,October,2,1,2,0,0,HB,ESP,D,0
0,October,2,4,2,0,0,BB,GBR,D,0
0,October,2,4,2,0,0,BB,PRT,D,0
0,October,2,2,2,0,0,BB,PRT,D,0
0,October,0,2,1,0,0,BB,PRT,D,0
0,December,0,2,2,0,0,BB,PRT,D,0
0,October,0,1,1,0,0,BB,PRT,D,0
0,October,0,2,1,0,0,BB,ESP,D,1
0,October,0,1,2,0,0,BB,SWE,E,1
0,October,1,2,2,0,0,BB,LTU,D,0
0,October,2,5,2,0,1,HB,GBR,C,0
0,October,0,1,1,0,0,BB,PRT,E,0
0,October,0,1,2,0,0,HB,PRT,A,0
0,October,1,2,1,0,0,BB,PRT,A,0
0,October,0,1,1,0,0,BB,PRT,D,1
0,November,1,1,1,0,0,BB,PRT,D,1
0,October,2,5,2,0,0,BB,GBR,D,0
0,October,0,2,2,0,0,BB,ESP,D,0
0,October,0,1,2,0,0,BB,PRT,E,1
0,October,1,2,2,0,0,HB,GBR,A,0
0,October,3,7,2,0,0,BB,GBR,E,0
0,October,2,5,2,1,0,BB,GBR,D,0
0,October,3,7,2,0,0,BB,GBR,E,0
0,October,0,2,2,2,0,BB,FRA,G,0
0,October,2,6,2,0,0,BB,BEL,A,0
0,October,0,2,2,0,0,HB,FRA,D,0
0,October,0,2,2,0,0,HB,FRA,D,0
0,October,0,2,1,0,0,HB,FRA,D,0
0,October,0,2,2,0,0,HB,FRA,C,0
0,October,0,2,2,0,0,HB,FRA,D,0
0,October,0,2,2,0,0,HB,FRA,C,0
0,October,0,2,1,0,0,HB,FRA,D,0
0,October,0,2,1,0,0,HB,FRA,D,0
0,October,0,2,1,0,0,HB,FRA,D,0
0,October,0,2,1,0,0,HB,FRA,D,0
0,October,0,2,1,0,0,HB,FRA,D,0
0,October,0,2,2,0,0,HB,FRA,C,0
0,October,0,2,2,0,0,HB,FRA,D,0
0,October,0,2,1,0,0,HB,FRA,B,0
0,October,0,2,1,0,0,HB,FRA,A,0
0,October,0,2,2,0,0,HB,FRA,C,0
0,October,0,2,2,0,0,HB,FRA,C,0
0,October,0,2,2,0,0,HB,FRA,D,0
0,October,0,2,2,0,0,HB,FRA,D,0
0,October,0,2,2,0,0,HB,FRA,D,0
0,October,0,2,2,0,0,HB,FRA,D,0
0,October,0,2,2,0,0,HB,FRA,D,0
0,October,0,2,2,0,0,HB,FRA,D,0
0,October,2,3,3,0,0,BB,NZL,G,0
0,October,0,3,2,0,0,HB,ESP,G,1
0,October,2,3,2,0,0,HB,PRT,E,0
0,October,1,3,2,0,0,BB,PRT,E,1
0,October,0,2,1,0,0,BB,USA,G,0
0,October,1,3,2,0,0,BB,GBR,A,0
0,October,2,3,2,0,0,BB,IRL,D,0
0,October,2,5,2,0,0,BB,GBR,D,0
0,October,2,6,2,0,0,BB,BEL,A,0
0,October,2,3,2,0,0,BB,GBR,G,0
0,October,2,5,2,0,0,BB,GBR,E,0
0,October,2,4,1,0,0,HB,GBR,E,0
0,October,2,4,1,0,0,BB,GBR,A,0
0,October,2,4,1,0,0,BB,GBR,A,0
0,October,2,4,1,0,0,BB,GBR,A,0
0,October,1,4,1,0,0,HB,ESP,A,0
0,October,1,4,2,0,0,HB,ESP,A,0
0,October,1,4,1,0,0,HB,ESP,A,0
0,October,1,4,1,0,0,HB,PRT,A,0
0,October,0,1,2,0,0,BB,PRT,D,1
0,October,0,4,2,0,0,BB,IRL,D,0
0,October,0,4,1,0,0,BB,HUN,D,1
0,October,0,1,2,0,0,BB,PRT,D,0
0,October,1,4,2,0,0,BB,GBR,E,0
0,October,2,5,2,0,0,BB,GBR,D,0
0,October,0,1,1,0,0,BB,PRT,A,1
0,October,0,1,2,0,0,BB,PRT,A,0
0,October,0,1,1,0,0,BB,PRT,A,0
0,October,2,5,2,0,0,BB,GBR,D,0
0,October,0,1,2,0,0,BB,PRT,A,0
0,October,0,1,2,0,0,BB,PRT,A,0
0,October,2,5,1,0,0,BB,GBR,A,0
0,October,2,5,2,0,0,BB,GBR,A,0
0,October,0,1,2,0,0,BB,PRI,A,0
0,October,0,1,2,0,0,BB,PRT,A,0
0,October,0,1,1,0,0,BB,DNK,A,0
0,October,2,5,2,0,0,BB,GBR,A,0
0,October,0,4,2,0,0,HB,MYS,F,0
0,October,0,2,1,0,0,BB,CHE,G,0
0,October,2,5,2,0,0,BB,GBR,A,0
0,October,0,2,2,0,0,BB,PRT,D,0
0,October,0,4,2,0,0,HB,GBR,C,0
0,October,0,2,2,0,0,HB,PRT,E,1
0,October,1,5,2,0,0,BB,PRT,F,1
0,October,0,2,2,0,0,BB,PRT,D,1
0,October,2,5,3,0,0,HB,GBR,A,0
0,October,2,5,2,0,0,HB,GBR,A,0
0,October,1,2,1,0,0,BB,GBR,C,0
0,October,1,2,1,0,0,BB,GBR,A,0
0,October,1,2,1,0,0,BB,GBR,C,0
0,October,1,3,2,0,0,BB,GBR,D,1
0,October,1,3,2,0,0,BB,GBR,D,0
0,October,1,3,2,0,0,BB,GBR,D,0
0,October,2,5,2,0,0,HB,GBR,C,0
0,October,1,1,2,0,0,BB,ESP,A,1
0,October,1,3,2,0,0,BB,PRT,F,1
0,October,2,5,2,0,0,HB,GBR,A,0
0,October,2,5,2,0,0,HB,GBR,A,0
0,October,2,5,1,0,0,BB,GBR,A,0
0,October,2,5,1,0,0,BB,GBR,A,0
0,October,2,5,1,0,0,BB,GBR,E,0
0,October,1,0,2,0,0,BB,GBR,A,0
0,October,2,5,2,0,0,BB,GBR,A,0
0,October,2,5,1,0,0,BB,GBR,A,0
0,October,2,5,1,0,0,BB,GBR,A,0
0,October,2,5,2,0,0,BB,GBR,A,0
0,October,2,4,2,0,0,BB,IRL,E,0
0,October,2,5,2,0,0,BB,GBR,A,0
0,October,1,0,1,0,0,BB,PRT,A,1
0,November,1,0,1,0,0,BB,PRT,A,1
0,October,1,0,1,0,0,BB,PRT,A,0
0,November,0,1,1,0,0,BB,PRT,D,0
0,December,0,1,1,0,0,BB,PRT,E,1
0,October,1,0,2,0,0,BB,PRT,A,0
0,October,1,0,1,0,0,BB,PRT,A,0
0,October,2,5,2,0,0,BB,GBR,E,0
0,October,1,0,1,0,0,BB,PRT,A,0
0,October,1,0,1,0,0,BB,PRT,A,1
0,October,0,0,2,0,0,BB,PRT,D,0
0,October,2,5,2,0,0,HB,FRA,D,0
0,October,2,6,2,0,0,BB,PRT,A,0
0,October,4,6,2,0,0,BB,POL,A,0
0,October,0,1,1,0,0,BB,PRT,A,0
0,October,1,1,2,0,0,HB,FRA,A,0
0,October,1,1,1,0,0,BB,PRT,A,0
0,October,1,1,1,0,0,BB,PRT,A,0
0,October,0,1,1,0,0,BB,PRT,A,0
0,November,0,1,1,0,0,BB,PRT,A,0
0,December,1,0,2,0,0,BB,PRT,D,0
0,October,1,1,1,0,0,BB,PRT,A,0
0,October,2,2,2,0,0,BB,IRL,D,0
0,October,4,6,2,1,0,BB,FRA,H,0
0,October,1,1,1,0,0,BB,PRT,A,1
0,October,1,1,2,0,0,HB,ESP,A,0
0,October,0,1,1,0,0,BB,PRT,D,0
0,October,0,1,1,0,0,BB,PRT,D,0
0,October,2,5,2,0,0,BB,IRL,D,0
0,October,2,5,2,0,0,BB,GBR,A,0
0,October,2,5,3,0,0,BB,GBR,D,0
0,October,1,2,1,0,0,BB,PRT,A,0
0,November,1,1,1,0,0,BB,PRT,A,0
0,December,0,1,1,0,0,BB,PRT,A,0
0,October,2,5,2,1,0,BB,GBR,F,0
0,October,0,1,1,0,0,BB,PRT,A,0
0,October,2,5,2,0,0,BB,GBR,A,0
0,October,4,7,2,0,0,BB,GBR,A,0
0,October,0,1,1,0,0,BB,PRT,A,1
0,October,2,3,2,0,0,BB,PRT,A,0
0,October,0,2,1,0,0,BB,AUS,A,0
0,October,2,5,2,0,0,BB,GBR,D,0
0,October,2,5,2,0,1,BB,GBR,A,0
0,October,1,3,1,0,0,BB,PRT,A,0
0,November,1,2,1,0,0,BB,PRT,A,0
0,December,0,2,1,0,0,BB,PRT,A,0
0,December,1,1,1,0,0,BB,PRT,D,0
0,October,0,1,1,0,0,BB,PRT,A,0
0,November,0,1,1,0,0,BB,PRT,A,0
0,November,0,1,1,0,0,BB,PRT,F,0
0,November,0,2,1,0,0,BB,PRT,F,0
0,November,1,0,1,0,0,BB,PRT,A,0
0,December,0,1,1,0,0,BB,PRT,D,0
0,December,1,0,1,0,0,BB,PRT,A,0
0,October,0,1,1,0,0,BB,PRT,A,0
0,October,0,3,1,0,0,BB,PRT,A,0
0,October,0,1,2,0,0,BB,CHE,A,0
0,October,0,2,2,0,0,BB,ESP,D,1
0,October,0,1,1,0,0,BB,PRT,D,0
0,October,0,1,1,0,0,BB,PRT,D,0
0,October,1,3,2,0,0,BB,FRA,A,0
0,October,0,3,2,0,0,BB,PRT,A,0
0,October,2,4,2,0,0,BB,FRA,A,0
0,October,2,4,2,0,0,BB,ESP,D,0
0,October,0,2,2,0,0,BB,IRL,A,1
0,October,0,2,2,0,0,BB,IRL,A,0
0,October,0,1,2,0,0,BB,PRT,A,0
0,October,0,1,2,0,0,BB,PRT,A,0
0,October,0,1,2,0,0,BB,PRT,A,0
0,October,2,5,2,2,0,BB,IRL,G,0
0,October,2,5,2,0,0,HB,GBR,E,0
0,October,2,5,2,0,0,BB,GBR,D,0
0,October,0,1,2,0,0,BB,GBR,A,0
0,October,2,4,2,0,0,BB,IRL,A,0
0,October,2,5,2,2,0,HB,GBR,G,0
0,October,2,5,2,0,0,HB,GBR,F,0
0,October,0,1,1,0,0,BB,PRT,F,1
0,October,0,1,1,0,0,BB,PRT,F,0
0,October,0,3,1,0,0,BB,PRT,D,1
0,October,0,3,2,0,0,BB,PRT,D,0
0,October,4,10,2,0,0,BB,GBR,E,0
0,October,0,5,2,0,0,BB,GBR,A,1
0,October,2,5,2,0,0,BB,GBR,A,0
0,October,2,5,2,0,0,BB,GBR,A,0
0,October,2,5,2,0,0,BB,GBR,A,0
0,October,4,10,2,0,0,HB,GBR,D,0
0,October,0,1,1,0,0,HB,PRT,E,0
0,October,0,1,1,0,0,HB,PRT,E,0
0,October,0,3,2,0,0,BB,PRT,A,0
0,October,0,3,2,0,0,BB,PRT,A,1
0,October,0,1,2,0,0,BB,PRT,A,0
0,October,0,2,1,0,0,BB,PRT,A,0
0,October,0,1,2,0,0,BB,CHE,D,0
0,October,0,1,2,0,0,BB,PRT,A,1
0,October,0,3,1,0,0,BB,PRT,A,0
0,October,0,1,2,0,0,BB,PRT,D,0
0,October,0,2,2,0,0,HB,ESP,D,0
0,October,0,3,1,0,0,BB,PRT,A,0
0,October,0,2,2,0,0,BB,PRT,A,1
0,October,0,1,2,0,0,BB,PRT,A,1
0,October,2,5,2,1,0,BB,GBR,D,0
0,October,2,5,2,0,0,BB,GBR,A,0
0,October,0,1,2,0,0,BB,PRT,D,0
0,October,1,3,2,0,0,BB,NLD,E,0
0,October,1,2,2,0,0,BB,ESP,E,1
0,November,1,0,2,0,0,BB,ESP,D,1
0,October,1,1,2,1,0,BB,ESP,C,1
0,November,1,0,2,0,0,FB,ESP,E,0
0,October,1,2,2,0,0,BB,PRT,A,0
0,November,1,0,2,0,0,BB,PRT,D,0
0,October,1,5,2,0,0,BB,NLD,A,0
0,October,2,5,2,1,0,HB,FIN,G,1
0,November,1,0,1,0,0,BB,PRT,A,1
0,October,2,2,2,0,0,BB,GBR,E,0
0,November,2,0,2,0,0,BB,NLD,D,0
0,November,2,1,1,0,0,BB,NLD,D,0
0,November,2,1,2,0,0,BB,NLD,D,0
0,November,0,1,1,0,0,BB,PRT,A,1
0,November,1,1,1,0,0,BB,PRT,A,0
0,November,1,1,1,0,0,BB,PRT,D,0
0,November,1,1,2,0,0,BB,PRT,D,1
0,November,0,1,1,0,0,BB,PRT,A,0
0,November,0,2,1,0,0,BB,PRT,A,0
0,November,0,2,1,0,0,BB,PRT,D,0
0,October,2,3,2,0,0,BB,SWE,D,0
0,November,0,2,1,0,0,BB,PRT,D,1
0,November,0,2,1,0,0,BB,PRT,D,0
0,November,0,2,1,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,A,1
0,November,0,2,1,0,0,BB,PRT,D,0
0,November,0,1,1,0,0,BB,PRT,A,0
0,November,0,1,2,0,0,BB,DEU,D,0
0,November,1,2,2,0,0,BB,PRT,D,0
0,November,0,2,2,0,0,BB,PRT,D,0
0,November,2,2,2,0,0,HB,BEL,D,0
0,November,0,2,1,0,0,BB,PRT,A,0
0,November,0,1,1,0,0,BB,PRT,E,1
0,November,2,3,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,A,1
0,November,0,1,1,0,0,BB,PRT,A,0
0,November,0,3,2,0,0,HB,BEL,A,0
0,November,0,3,2,0,0,HB,BEL,D,0
0,November,0,3,1,0,0,BB,FRA,F,1
0,November,2,4,2,0,0,BB,IRL,D,0
0,November,0,1,1,0,0,BB,ESP,A,0
0,October,2,7,2,0,0,BB,BEL,A,1
0,November,0,1,2,0,0,BB,ESP,D,0
0,November,2,6,2,0,0,BB,ESP,D,1
0,November,1,4,2,0,0,BB,AUT,A,0
0,November,2,4,2,0,0,BB,FRA,A,1
0,November,2,4,2,0,0,HB,FRA,A,1
0,October,2,5,2,0,0,BB,SWE,D,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,3,2,0,0,BB,NOR,D,0
0,November,0,2,2,0,0,BB,GBR,D,0
0,November,1,4,2,0,0,BB,PRT,D,1
0,November,2,5,2,0,0,HB,GBR,D,0
0,November,0,1,2,0,0,BB,ESP,D,1
0,November,0,2,2,0,0,HB,PRT,D,0
0,November,2,5,2,0,0,BB,PRT,D,0
0,November,0,3,2,0,0,BB,ESP,D,1
0,November,0,2,2,0,0,HB,ESP,A,0
0,November,0,1,2,0,0,HB,GBR,D,0
0,November,0,1,2,0,0,BB,ESP,D,0
0,November,1,5,2,0,0,BB,PRT,A,0
0,November,2,5,2,0,0,BB,IRL,D,0
0,November,0,2,2,0,0,BB,PRT,D,0
0,November,2,5,2,0,0,BB,IRL,A,0
0,November,0,1,2,1,0,BB,PRT,C,1
0,November,1,5,2,0,0,BB,GBR,D,0
0,November,0,1,1,0,0,BB,PRT,A,0
0,November,0,1,1,0,0,BB,PRT,A,0
0,November,0,1,2,0,0,BB,PRT,A,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,2,5,2,0,0,BB,POL,D,0
0,November,2,5,3,0,0,BB,POL,D,0
0,November,2,5,2,0,0,BB,POL,D,0
0,November,1,3,2,0,0,BB,GBR,E,0
0,November,1,3,2,0,0,BB,PRT,D,0
0,November,1,3,2,0,0,BB,GBR,E,0
0,November,3,5,2,0,0,BB,DEU,A,0
0,November,1,0,2,0,0,BB,ESP,D,1
0,November,1,0,2,0,0,BB,ESP,D,1
0,November,2,5,2,0,0,BB,POL,D,0
0,November,2,5,2,0,0,BB,PRT,A,0
0,November,1,0,1,0,0,BB,PRT,A,0
0,November,2,1,2,0,0,HB,ESP,D,0
0,November,0,1,1,0,0,BB,PRT,D,0
0,November,2,1,2,0,0,BB,CN,D,1
0,November,0,1,2,0,0,BB,FRA,F,1
0,November,0,1,2,0,0,BB,PRT,D,1
0,November,0,1,2,0,0,BB,PRT,F,0
0,November,1,1,1,0,0,BB,NLD,D,0
0,November,0,2,1,0,0,BB,PRT,D,0
0,November,0,1,1,0,0,BB,PRT,C,0
0,November,0,1,1,0,0,BB,PRT,E,0
0,November,2,2,2,0,0,BB,NLD,D,1
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,1,0,0,BB,PRT,F,0
0,November,3,7,2,0,0,HB,LTU,D,0
0,November,1,3,1,0,0,BB,PRT,E,0
0,November,2,5,2,0,0,BB,GBR,D,0
0,November,0,4,3,0,0,BB,ESP,C,0
0,November,0,4,2,1,0,BB,ESP,C,0
0,November,2,4,1,0,0,BB,BRA,D,0
0,November,0,2,1,0,0,BB,ESP,C,0
0,November,0,2,2,0,0,BB,PRT,B,0
0,November,0,3,2,0,0,BB,NLD,D,1
0,November,0,1,2,0,0,BB,PRT,F,1
0,November,0,1,2,0,0,BB,USA,F,0
0,November,2,5,3,0,0,BB,ESP,G,0
0,November,2,6,2,0,0,BB,ESP,D,0
0,November,0,5,2,0,0,BB,PRT,D,0
0,November,2,6,1,0,0,BB,AUT,A,1
0,November,2,6,1,0,0,BB,USA,A,0
0,November,0,3,1,0,0,BB,AUT,F,1
0,November,1,5,2,0,0,BB,GBR,G,1
0,November,0,5,2,0,0,BB,CHL,D,1
0,November,0,2,2,0,0,BB,PRT,E,0
0,November,2,6,1,0,0,BB,GBR,E,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,5,2,1,0,BB,ESP,C,0
0,November,2,6,1,0,0,BB,ITA,A,0
0,November,2,6,1,0,0,BB,ITA,A,0
0,November,1,5,2,0,0,BB,FRA,A,0
0,November,0,5,2,1,0,BB,ESP,H,1
0,November,2,5,1,0,0,BB,GBR,A,0
0,November,2,5,2,0,0,BB,PRT,E,0
0,November,2,5,1,0,0,BB,BEL,A,0
0,November,2,7,2,0,0,BB,MEX,A,0
0,November,2,6,2,0,0,BB,HUN,E,1
0,November,2,6,2,0,0,BB,HUN,E,0
0,November,2,10,2,0,0,BB,ITA,A,1
0,November,2,5,1,0,0,BB,PRT,A,0
0,November,2,5,2,0,0,BB,BRA,D,0
0,November,2,5,2,0,0,BB,BRA,D,0
0,November,4,10,2,0,0,BB,PRT,A,0
0,November,3,10,1,0,0,BB,AUT,E,1
0,November,3,10,1,0,0,BB,AUT,A,0
0,November,2,6,2,0,0,BB,ESP,D,0
0,November,2,6,2,0,0,BB,RUS,D,0
0,November,2,6,2,0,0,BB,RUS,D,1
0,November,3,10,1,0,0,BB,AUT,A,0
0,November,0,2,4,0,0,BB,PRT,H,0
0,November,2,6,2,0,0,BB,AUT,A,0
0,November,3,10,2,0,0,BB,AUT,A,0
0,November,2,7,1,0,0,BB,AUT,E,0
0,November,3,10,2,0,0,BB,PRT,A,0
0,November,2,5,2,0,0,BB,GBR,D,0
0,November,2,6,2,0,0,BB,PRT,D,0
0,November,0,1,1,0,0,BB,PRT,D,0
0,November,2,7,1,0,0,BB,AUT,A,0
0,November,0,1,2,2,0,BB,PRT,G,0
0,November,0,2,2,0,0,BB,PRT,D,0
0,November,2,7,1,0,0,BB,AUT,E,0
0,November,2,5,1,0,0,BB,GBR,E,1
0,November,2,6,1,0,0,BB,AUT,A,0
0,November,2,7,1,0,0,BB,AUT,E,1
0,November,2,6,1,0,0,BB,AUT,A,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,2,6,2,0,0,BB,GBR,E,0
0,November,2,6,1,0,0,BB,DEU,A,0
0,November,2,6,1,0,0,BB,AUT,A,0
0,November,0,5,2,0,0,BB,DEU,D,1
0,November,0,3,2,0,0,BB,AUT,D,1
0,November,0,3,1,0,0,BB,AUT,E,0
0,November,3,10,1,0,0,BB,PRT,A,0
0,November,2,6,2,0,0,BB,AUT,D,1
0,November,2,6,2,0,0,BB,GRC,D,1
0,November,2,6,2,0,0,BB,PRT,D,0
0,November,2,5,1,0,0,BB,PRT,D,0
0,November,2,8,1,0,0,BB,PRT,A,0
0,November,0,1,2,0,0,BB,CZE,A,0
0,November,2,6,1,0,0,BB,GBR,A,0
0,November,2,7,1,0,0,BB,FRA,A,0
0,November,2,5,1,0,0,BB,GBR,A,0
0,November,2,8,1,0,0,BB,PRT,F,0
0,November,3,9,2,0,0,BB,CZE,A,0
0,November,3,10,2,0,0,BB,USA,A,0
0,November,3,10,1,0,0,BB,CZE,A,0
0,November,1,0,1,0,0,BB,GBR,D,0
0,November,0,2,1,0,0,BB,GBR,D,0
0,November,3,10,1,0,0,BB,CHE,A,0
0,November,3,10,1,0,0,BB,FRA,A,0
0,November,3,10,2,0,0,BB,FRA,A,0
0,November,3,10,1,0,0,BB,FRA,A,0
0,November,3,10,1,0,0,BB,FRA,A,0
0,November,3,6,1,0,0,BB,DEU,A,0
0,November,3,10,1,0,0,BB,FRA,A,0
0,November,1,0,2,0,0,BB,PRT,F,0
0,November,1,1,2,0,0,BB,PRT,F,0
0,November,1,0,2,0,0,BB,CHE,D,1
0,November,1,0,2,0,0,BB,CHE,D,1
0,November,2,0,1,0,0,BB,AUS,E,0
0,November,1,0,1,0,0,BB,PRT,A,0
0,November,5,10,1,0,0,BB,AUT,E,0
0,November,5,10,1,0,0,BB,AUT,G,1
0,November,5,10,1,0,0,BB,AUT,E,0
0,November,1,0,2,0,0,BB,PRT,D,0
0,November,1,0,1,0,0,BB,PRT,A,0
0,November,1,0,1,0,0,BB,ESP,A,0
0,November,1,0,2,0,0,BB,PRT,A,0
0,November,1,0,1,0,0,BB,PRT,D,1
0,November,1,0,1,0,0,BB,PRT,D,1
0,November,1,0,1,0,0,BB,PRT,D,0
0,November,1,0,2,0,0,BB,PRT,A,0
0,November,2,0,2,0,0,BB,PRT,A,0
0,November,1,0,1,0,0,BB,PRT,A,0
0,November,2,0,2,0,0,BB,ESP,D,0
0,November,1,0,1,0,0,BB,PRT,A,1
0,November,1,0,1,0,0,BB,PRT,A,0
0,November,5,10,2,0,0,BB,AUS,E,0
0,November,1,0,1,0,0,BB,PRT,D,0
0,November,1,0,1,0,0,BB,PRT,A,0
0,November,0,1,1,0,0,BB,PRT,D,0
0,November,0,1,1,0,0,BB,PRT,D,1
0,November,1,1,2,0,0,BB,GBR,F,0
0,November,0,1,1,0,0,BB,ESP,A,0
0,November,0,1,2,0,0,BB,FRA,D,0
0,November,0,1,1,0,0,BB,PRT,A,0
0,November,0,1,1,0,0,BB,PRT,A,0
0,November,2,1,2,0,0,BB,IRL,A,0
0,November,0,1,2,0,0,BB,NLD,D,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,2,1,2,0,0,BB,PRT,D,0
0,November,1,1,2,0,0,BB,GBR,A,0
0,November,0,1,2,0,0,BB,GBR,A,0
0,November,0,1,2,0,0,BB,PRT,A,0
0,November,1,1,2,0,0,BB,PRT,E,1
0,November,1,2,2,0,0,BB,DEU,A,0
0,November,0,2,2,0,0,BB,PRT,A,1
0,November,0,1,1,0,0,BB,PRT,D,0
0,November,0,2,1,0,0,BB,ESP,A,0
0,November,0,1,1,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,A,0
0,November,0,2,2,0,0,BB,PRT,A,0
0,November,0,1,1,0,0,HB,ESP,D,0
0,November,0,1,1,0,0,BB,PRT,D,0
0,November,0,1,1,0,0,BB,PRT,D,0
0,November,0,1,1,0,0,BB,PRT,D,0
0,November,0,1,1,0,0,BB,PRT,D,0
0,November,1,2,1,0,0,BB,PRT,A,0
0,December,0,1,1,0,0,BB,PRT,A,0
0,November,0,1,1,0,0,BB,PRT,D,1
0,November,1,2,2,1,0,BB,PRT,A,0
0,November,0,1,1,0,0,BB,PRT,D,0
0,November,0,2,2,0,0,BB,PRT,E,0
0,November,0,2,1,0,0,BB,PRT,D,1
0,November,0,2,2,0,0,BB,PRT,F,0
0,November,0,1,2,0,0,BB,POL,E,1
0,November,0,1,1,0,0,BB,PRT,D,0
0,November,1,0,1,0,0,BB,PRT,D,0
0,November,1,2,1,0,0,BB,PRT,A,0
0,November,1,2,1,0,0,BB,PRT,A,0
0,November,1,2,1,0,0,BB,PRT,A,0
0,November,1,2,1,0,0,BB,PRT,A,0
0,November,1,2,1,0,0,BB,PRT,A,0
0,November,0,1,1,0,0,BB,PRT,A,0
0,November,1,3,3,0,0,HB,GBR,E,0
0,November,0,2,1,0,0,BB,PRT,D,0
0,November,0,2,1,0,0,BB,PRT,A,0
0,November,0,2,2,0,0,BB,PRT,E,0
0,November,0,1,1,0,0,BB,PRT,A,0
0,November,0,1,2,0,0,BB,PRT,A,0
0,November,0,1,1,0,0,BB,PRT,A,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,2,1,0,0,BB,PRT,A,0
0,November,0,1,2,0,0,BB,PRT,A,0
0,November,0,3,1,0,0,BB,GBR,D,0
0,November,0,2,2,0,0,BB,ESP,D,0
0,November,0,3,2,0,0,BB,PRT,A,0
0,November,1,3,1,0,0,HB,GBR,A,0
0,November,0,2,1,0,0,BB,PRT,A,0
0,November,0,1,2,0,0,BB,PRT,A,0
0,November,0,2,1,0,0,BB,PRT,A,0
0,November,0,2,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,BRA,A,1
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,1,0,0,HB,ESP,D,0
0,November,0,3,2,0,0,BB,GBR,A,1
0,November,0,3,2,0,0,BB,PRT,D,0
0,November,0,3,2,0,0,BB,ESP,D,0
0,November,1,4,3,0,0,BB,ESP,D,0
0,November,0,4,1,0,0,HB,PRT,D,0
0,November,0,4,1,0,0,HB,PRT,D,0
0,November,1,0,1,0,0,HB,PRT,D,0
0,November,0,4,1,0,0,HB,PRT,D,0
0,November,1,0,1,0,0,HB,PRT,D,0
0,November,0,4,1,0,0,HB,PRT,D,0
0,November,0,1,2,0,0,BB,BEL,D,0
0,November,1,4,2,0,0,BB,FRA,D,0
0,November,0,4,2,0,0,HB,GBR,E,0
